x_mm,y_mm,r_mm,ekin_MeV
-4.32053,-0.0184727,6.62846,5.4589
-0.678743,4.30785,6.62847,5.4469
-13.4037,6.33197,6.62856,5.44239
4.92067,-0.627767,6.62867,5.47544
5.85496,-5.10416,6.6288,5.48668
-4.10741,-3.12452,6.62886,5.4423
2.74085,4.84952,6.62887,5.4558
2.79198,0.996678,6.62891,5.42013
-0.770907,-4.46971,6.62895,5.45618
5.67595,0.895623,6.62923,5.45173
16.0791,-3.51731,6.62942,5.44898
9.45426,8.39272,6.62944,5.45503
-4.72327,0.81516,6.62951,5.42491
6.28188,-5.12385,6.62961,5.4583
-3.2027,-2.32113,6.62973,5.43267
-3.81789,0.33266,6.62995,5.47762
-3.69828,0.0158956,6.62999,5.43197
-3.26531,-5.19047,6.63006,5.47044
1.14108,4.35353,6.6301,5.42966
14.6578,2.72262,6.63022,5.46415
5.1363,3.24585,6.63026,5.48065
3.05886,-3.12067,6.63029,5.4241
-0.737861,6.89094,6.6305,5.48245
-9.5905,0.382616,6.63063,5.47184
-2.10726,-8.94774,6.63071,5.42249
2.53987,4.77882,6.63072,5.45591
10.5809,-4.15468,6.63089,5.43849
1.21804,5.23405,6.63092,5.48765
-4.11751,-1.20529,6.63094,5.45563
7.28721,0.595589,6.63106,5.46438
3.06927,-8.03878,6.63109,5.45089
11.9652,6.66088,6.63121,5.45695
8.12681,-3.52532,6.63122,5.43439
-4.23066,5.23393,6.63128,5.49494
0.12104,-1.56302,6.63131,5.42291
3.99082,9.09144,6.63143,5.44516
7.59749,-8.69373,6.63149,5.46249
-9.7208,4.6417,6.6315,5.46626
3.51354,-5.3908,6.6315,5.44057
7.89375,-0.867753,6.63178,5.46948
-9.08056,-5.33121,6.6319,5.49012
3.99998,4.29897,6.63193,5.449
-0.518471,1.93039,6.63196,5.43458
11.2087,-5.11399,6.63204,5.48253
1.01657,-6.19572,6.63212,5.48176
0.674548,5.37471,6.63215,5.47734
11.1724,-2.57685,6.63218,5.48309
-5.82433,0.279972,6.63219,5.44665
-5.5071,5.3455,6.63226,5.43382
2.28101,8.91072,6.63237,5.43962
-7.01161,3.18537,6.63242,5.40556
3.11167,-6.30373,6.63252,5.46761
4.08868,6.09558,6.63266,5.47432
-3.19031,9.04179,6.63277,5.45125
3.06052,12.1676,6.63278,5.51135
8.73974,7.91038,6.63281,5.40903
-13.1036,3.2338,6.63285,5.44651
7.5001,-3.96097,6.6329,5.41418
-9.72204,7.85874,6.63295,5.47955
11.8644,-0.112926,6.63308,5.38897
-10.3916,11.3975,6.63317,5.44453
5.3386,7.8328,6.63332,5.46346
0.74319,4.32398,6.63338,5.45389
-4.53087,6.20212,6.63345,5.46206
-1.0996,-7.08731,6.63346,5.45624
-13.0198,-0.59531,6.63355,5.45267
-6.47502,1.45699,6.63356,5.42876
5.1056,6.85961,6.63361,5.48002
2.04706,-6.21882,6.63363,5.42724
4.83777,-7.94735,6.63365,5.43266
-2.7323,-11.0743,6.63374,5.47776
2.6032,-5.56681,6.6338,5.50419
1.65021,5.18259,6.63406,5.47065
-3.38393,9.61247,6.63412,5.45154
-4.60507,2.76074,6.63413,5.49172
8.93094,8.5277,6.63426,5.45092
-11.436,4.02315,6.63427,5.43889
7.43794,5.82054,6.63448,5.46651
-2.11323,-6.67525,6.63456,5.43212
1.48851,4.02037,6.63476,5.41129
-7.03999,7.52402,6.63487,5.43596
-5.03555,1.8138,6.63488,5.46558
0.915466,-3.15637,6.6349,5.42565
5.60104,12.9364,6.63496,5.47996
-4.87814,-4.45884,6.63496,5.47518
6.56674,11.5189,6.63513,5.48939
-3.71305,-9.03015,6.63578,5.44159
2.99171,1.65168,6.63593,5.45019
-9.73117,2.57338,6.63597,5.4206
2.57894,-12.035,6.63602,5.46317
-5.4361,-4.70838,6.63609,5.47295
-6.9871,-10.9725,6.63623,5.4677
-3.62286,-3.07781,6.63633,5.45124
-3.03089,-5.38847,6.63642,5.43422
-3.93293,5.19315,6.63645,5.48091
-10.6704,-2.58782,6.63659,5.44212
-2.44839,-5.72752,6.63676,5.46594
-0.510609,-2.84349,6.63681,5.42394
1.06327,6.1338,6.63683,5.43863
-2.35002,8.44007,6.63684,5.48688
0.635537,-13.3255,6.63692,5.39018
6.45709,-3.67574,6.63698,5.42614
6.24451,1.97081,6.63708,5.42955
5.42143,-3.998,6.63719,5.46801
-3.99607,2.24724,6.63721,5.47684
-1.94499,1.88693,6.63728,5.38468
4.78639,7.41877,6.63729,5.46043
-6.66425,0.480689,6.63729,5.44104
-2.29468,9.77296,6.63745,5.39321
-7.60276,-0.337897,6.63759,5.43161
4.46946,-5.19817,6.63768,5.43184
1.68367,-7.80697,6.63779,5.45376
6.00424,4.50259,6.6379,5.5072
4.26989,-5.78982,6.63816,5.4601
1.29848,1.17932,6.63821,5.48424
4.81836,3.50591,6.63821,5.45747
-8.51755,2.88285,6.63825,5.4592
-5.93384,-4.91421,6.63825,5.444
-1.62713,3.11235,6.6383,5.44486
11.6895,2.62586,6.63833,5.41595
-2.33172,-6.78982,6.63845,5.47685
-3.08854,0.894049,6.6385,5.50124
-1.58241,1.84125,6.63861,5.48342
7.06976,4.73411,6.63871,5.47227
-4.98781,-2.75068,6.63875,5.48308
-2.84482,0.0124347,6.63875,5.42671
8.14577,-2.57503,6.63882,5.47332
1.1075,1.70367,6.6389,5.44455
6.33408,-0.247503,6.63903,5.43328
7.50705,3.27297,6.63907,5.46729
-6.20436,-8.30355,6.63909,5.45582
-4.82853,0.568642,6.63911,5.44496
5.60541,-7.13561,6.63912,5.48535
-5.30082,8.10161,6.63917,5.44062
0.32103,-1.13678,6.63917,5.44237
6.29961,-6.44176,6.63928,5.50233
-15.8365,-4.15721,6.63928,5.44392
-9.99756,-2.80985,6.63941,5.43978
-4.63835,8.65515,6.6395,5.46236
-5.13418,-3.57715,6.63957,5.48781
-8.22898,6.76732,6.63962,5.49593
-7.81301,6.26709,6.63966,5.45915
-2.73366,3.43137,6.63966,5.48831
-6.32456,1.70297,6.63976,5.44113
-0.122714,-9.45539,6.63976,5.47458
-0.975673,1.92395,6.63977,5.423
7.89903,1.17961,6.63986,5.43679
-3.19174,2.60432,6.63989,5.43855
0.767436,6.63624,6.64011,5.45958
-4.23643,4.91733,6.64015,5.42341
-0.094316,-3.04591,6.64015,5.41357
-11.0597,0.277178,6.64041,5.46862
-0.235853,10.2834,6.64061,5.41992
-8.11575,-6.02533,6.64064,5.44508
1.02737,3.77307,6.64066,5.41566
-5.36723,-4.24374,6.64067,5.44616
-8.73967,4.40851,6.64078,5.46664
-5.44634,3.92079,6.64088,5.45009
-5.13304,5.34375,6.64094,5.4557
3.96776,-1.91452,6.64113,5.46184
0.014625,-5.07407,6.6413,5.44164
1.38521,-6.00921,6.64133,5.49022
3.09015,9.77627,6.64135,5.40383
-0.605891,-6.24787,6.64139,5.42837
11.4046,1.03722,6.64143,5.41848
0.912035,-3.01012,6.64156,5.45742
-3.60876,0.909851,6.64169,5.44908
0.98576,2.30214,6.64182,5.43082
0.965832,-0.0412011,6.64193,5.41108
1.43229,-0.129338,6.64197,5.4247
-4.66595,-3.79703,6.64202,5.43568
-0.817949,-9.33799,6.64217,5.45474
-6.0623,-6.69919,6.64218,5.44573
-1.35966,-12.0594,6.64226,5.4428
0.60923,2.28609,6.64249,5.46197
4.47373,5.55608,6.64253,5.40104
6.60144,0.781391,6.64266,5.4083
6.96028,4.43104,6.64271,5.41674
-2.36688,2.10926,6.64273,5.47825
-6.14065,-11.3879,6.64275,5.4543
-4.68553,8.16823,6.64278,5.45649
5.45129,3.85651,6.6428,5.44203
3.58165,-0.43388,6.64297,5.45768
8.57157,-1.66368,6.64305,5.41845
-14.0333,0.201603,6.64307,5.45481
5.21446,4.52535,6.64315,5.47452
5.61026,0.518137,6.6432,5.47995
-7.20876,-2.13143,6.64322,5.45402
7.83992,-5.1071,6.64333,5.45553
8.00341,0.617724,6.64343,5.45992
-0.937235,0.967873,6.64365,5.46522
-5.75056,-5.27605,6.64367,5.46974
-2.54254,-9.11771,6.64381,5.45373
-6.61076,-6.85625,6.64382,5.47539
5.6165,-7.53449,6.6439,5.42718
-1.05618,7.0442,6.64392,5.46278
-3.40173,-2.94872,6.64433,5.49019
-3.03053,2.1618,6.64435,5.43312
2.22596,-0.987952,6.64441,5.49546
-1.12615,-5.71051,6.64442,5.42222
5.53396,-2.32754,6.64457,5.43215
7.47149,5.14942,6.64471,5.46405
8.59121,2.32762,6.64477,5.42925
-0.601768,0.797893,6.64478,5.43865
9.3575,5.37523,6.64483,5.46505
9.64957,-6.99783,6.64489,5.47008
-3.25137,6.06425,6.64489,5.41795
-4.42877,-3.81086,6.64493,5.42543
-1.3347,1.16171,6.64493,5.44941
2.26662,12.0049,6.64505,5.46123
7.17437,-7.00805,6.64519,5.43522
10.3105,6.20962,6.64524,5.42741
3.79177,3.88541,6.64525,5.42297
-0.280071,5.63809,6.64526,5.47808
-4.79168,-10.486,6.64544,5.42373
2.17646,4.86113,6.64567,5.41926
-0.263035,-6.24319,6.6457,5.44537
-3.65355,8.52488,6.64575,5.48795
-10.6166,0.0209732,6.6458,5.42725
-1.6067,0.181777,6.64594,5.44035
0.500277,2.72854,6.64605,5.45289
5.8702,3.33891,6.64614,5.4604
7.03593,-2.61378,6.64626,5.45324
3.83938,-11.7487,6.64632,5.45921
0.510941,-8.31664,6.64633,5.41702
1.40776,-2.3028,6.64644,5.44059
-7.94937,6.28588,6.64653,5.49971
3.65843,-1.92982,6.64662,5.44386
-3.68107,-1.81517,6.64664,5.44516
5.65758,11.7282,6.64672,5.44595
-5.0136,1.06704,6.64686,5.4435
-0.407725,6.64028,6.64689,5.46187
-10.9205,-5.6629,6.6469,5.46678
-0.0210012,-13.2157,6.6471,5.43886
9.49646,7.48561,6.64715,5.47269
10.7378,1.02422,6.64722,5.4713
-6.06595,-4.13395,6.64737,5.47715
-4.47938,4.73889,6.64752,5.52342
7.13794,-14.194,6.64752,5.44919
-0.31064,-6.94562,6.6476,5.46806
3.63116,-9.82049,6.64773,5.43914
-5.05149,5.14455,6.64776,5.41713
-6.48148,2.40185,6.64779,5.46197
-3.66601,-6.10273,6.64779,5.454
0.396314,-9.67908,6.64813,5.47195
3.68631,6.5861,6.64817,5.47858
3.04691,8.31125,6.64829,5.46603
1.94351,4.27461,6.64831,5.48412
-5.55214,0.817859,6.64833,5.46081
6.48586,3.52214,6.64864,5.43118
8.53974,1.51288,6.64877,5.48207
6.0529,-7.70622,6.64892,5.41965
-3.88599,-5.94405,6.64904,5.51058
0.818852,5.20809,6.64911,5.49148
-6.60267,-2.6749,6.64914,5.43291
-2.91458,8.56283,6.64919,5.45899
5.49837,-3.14684,6.64921,5.40728
3.57682,2.77366,6.64931,5.42337
0.894187,-2.83843,6.64941,5.4808
-1.51183,10.0374,6.64959,5.439
5.11136,-3.54208,6.64965,5.44257
3.39193,-7.97056,6.6497,5.47796
-1.94982,3.22453,6.6497,5.42409
-3.82059,1.00738,6.64971,5.44749
-6.82693,8.44844,6.64978,5.46485
8.68699,-3.95065,6.65017,5.44442
0.699543,-9.0016,6.6502,5.44544
4.4492,11.9108,6.65046,5.43698
6.06769,-10.2908,6.65065,5.38661
4.57895,8.69503,6.65075,5.45064
5.45767,2.22101,6.65087,5.45463
7.10617,-0.694682,6.65092,5.4402
3.04243,-3.80125,6.65111,5.46997
-5.85526,-9.23386,6.65115,5.42611
4.60769,-1.93235,6.65121,5.39378
5.88107,3.33198,6.65132,5.42383
-9.41629,2.67254,6.65135,5.50541
0.975214,1.54736,6.65145,5.43986
-6.25192,3.06559,6.65145,5.46295
-4.09299,2.99231,6.65149,5.45424
-7.9587,-6.43743,6.65154,5.46775
-0.942929,-1.20322,6.6516,5.43388
-9.05456,-0.38532,6.65171,5.44018
0.0188987,-2.98674,6.6518,5.45333
-3.66874,-1.53767,6.65182,5.44203
5.34557,-1.64779,6.65186,5.42098
-9.95754,-0.158533,6.65215,5.42551
0.762122,-5.92787,6.65223,5.46992
3.56338,10.4467,6.65227,5.47056
-3.86965,9.00915,6.65228,5.40339
-7.67669,0.561424,6.65254,5.4469
-3.05109,-0.752467,6.65268,5.42607
-0.935089,-0.550218,6.65278,5.41497
-9.16578,4.47605,6.65279,5.40906
5.16236,-6.44476,6.65305,5.45253
-0.366874,0.686791,6.65318,5.4595
11.9243,2.74043,6.65336,5.45473
-3.09419,0.726853,6.65352,5.49276
-2.08769,4.61808,6.65354,5.4201
-4.53183,-8.02781,6.65366,5.45079
7.08448,0.830386,6.65379,5.461
-1.26114,2.83276,6.65396,5.43462
-5.71793,5.37328,6.65412,5.42493
-1.94303,8.52327,6.65431,5.44948
2.60362,-5.58549,6.65433,5.4267
-10.8409,-4.11866,6.65436,5.4306
12.2119,4.03665,6.6544,5.41327
-1.23123,-1.62069,6.65449,5.4341
7.70187,-2.96393,6.65458,5.44982
-1.03411,8.9477,6.65459,5.46285
9.79968,3.20753,6.65463,5.46871
8.00147,0.570573,6.65466,5.48599
-15.7944,0.732797,6.65501,5.44243
-1.59805,-6.8801,6.65501,5.42595
2.38001,-7.09432,6.65501,5.4508
7.743,0.647471,6.65502,5.46903
7.33386,-3.08434,6.6551,5.4629
-2.89707,-10.3517,6.6551,5.44244
-0.85241,-3.46739,6.65523,5.45147
7.19036,2.35564,6.65549,5.46881
5.14535,-5.6837,6.6556,5.4628
3.30247,-0.927201,6.65568,5.49809
-3.12921,3.84179,6.65582,5.49832
7.74479,-3.21702,6.65593,5.47828
1.48818,1.47293,6.65595,5.42915
-9.05485,-0.217457,6.65603,5.42725
0.10136,-7.28167,6.65607,5.48885
-7.29086,-1.83086,6.6561,5.47252
-7.24658,-1.15335,6.65619,5.47947
1.92262,8.7834,6.65651,5.41309
-0.644573,16.3449,6.65654,5.49696
-1.8721,-0.349469,6.65664,5.48487
-13.8254,0.555256,6.65666,5.45953
-2.66083,6.54443,6.6568,5.45436
-9.53699,8.9426,6.65688,5.41138
-5.52127,4.73305,6.6569,5.48672
-4.59902,-0.17809,6.65695,5.48739
-4.00062,-5.20062,6.65702,5.4536
-4.69074,-3.61925,6.65704,5.44098
-6.35477,-4.20332,6.65719,5.39573
-2.85031,2.44283,6.65722,5.44123
-5.08445,-3.6854,6.65732,5.48641
-8.01222,-0.419339,6.6574,5.42093
-4.54594,3.97215,6.65747,5.43381
1.97327,-0.774666,6.6575,5.44665
7.58109,3.21022,6.65773,5.46016
4.40212,0.739988,6.65779,5.47727
-3.7259,1.02721,6.65789,5.45757
0.854322,-4.98219,6.65805,5.45115
-3.21352,2.51428,6.65807,5.47337
-5.51188,6.81456,6.65819,5.48647
3.54236,-5.67951,6.65826,5.43936
2.45068,-1.35306,6.65835,5.42263
-0.878615,7.81161,6.65837,5.45554
2.8076,8.22177,6.65839,5.48182
-6.43064,0.247758,6.65846,5.45806
-4.35255,-4.10156,6.65846,5.44856
5.64388,-3.38708,6.65848,5.44145
0.0976493,-9.86878,6.65864,5.45375
-2.23805,-5.2897,6.65877,5.47413
5.37338,7.01021,6.65882,5.45505
6.71257,7.95681,6.6589,5.42621
-0.190641,2.40251,6.65892,5.48881
3.97341,4.28572,6.65893,5.44993
6.43787,6.23354,6.65903,5.46049
-3.02643,3.07069,6.6591,5.42631
-3.32783,8.73481,6.65917,5.40464
7.46461,-3.98788,6.65922,5.43216
-0.325209,1.68335,6.6593,5.4595
-0.751335,1.96472,6.6593,5.44466
-5.43467,9.75241,6.65944,5.41067
-6.13489,2.79769,6.65949,5.44168
11.5173,-1.54855,6.65963,5.44376
-8.19966,-4.80683,6.65967,5.4584
2.99853,0.626734,6.65979,5.41949
-2.17907,5.97321,6.6599,5.41805
3.29942,-1.64609,6.66006,5.47165
-1.34936,1.75919,6.66011,5.45792
0.525299,-8.57496,6.66017,5.46712
1.36367,1.89122,6.66021,5.42621
6.35925,-2.18459,6.66022,5.48677
-3.64197,-2.64496,6.66038,5.46877
-5.19921,-2.70759,6.66047,5.42342
-4.75482,-7.46157,6.66066,5.43311
-4.92479,8.75286,6.66069,5.46955
2.2482,-4.80746,6.66079,5.47419
-10.5753,-0.988817,6.6609,5.45592
7.83174,10.2384,6.66092,5.47511
-5.03647,-7.72718,6.66103,5.48818
-3.37205,6.69302,6.66104,5.47511
-2.07142,-5.07172,6.66106,5.46175
3.42487,-5.13361,6.66112,5.44016
-4.21116,-1.67642,6.6614,5.46454
4.93653,-6.8455,6.66142,5.4505
3.45628,-9.45654,6.6615,5.42421
-0.306847,-7.84722,6.66164,5.46605
8.64744,-3.48662,6.66198,5.4719
3.07294,-4.48573,6.66201,5.41518
-8.9778,0.271356,6.66202,5.44666
5.77372,4.63619,6.66233,5.40761
0.276714,0.183104,6.66248,5.45501
-4.32198,6.36285,6.66249,5.4692
-0.398255,-3.12176,6.66258,5.46991
9.53907,10.6546,6.66272,5.43507
-1.98784,-4.52275,6.66283,5.4019
-10.6557,8.21647,6.66298,5.47479
5.22782,5.15765,6.66299,5.4561
1.58306,0.136697,6.66307,5.47149
-6.9055,-3.45059,6.6632,5.4516
-0.0301076,-6.89818,6.66324,5.45616
6.67171,-6.43396,6.6634,5.43371
-2.66551,-7.18976,6.66341,5.43797
-8.53366,4.84133,6.66358,5.46311
-1.08793,5.91325,6.66359,5.43263
-2.48472,-3.54804,6.66359,5.42587
7.09254,-4.54439,6.6636,5.37488
-0.712279,-8.80062,6.66367,5.44644
1.67896,-8.68059,6.66369,5.46883
8.99235,0.892332,6.66372,5.45326
8.74941,-6.30977,6.66384,5.45041
3.66276,1.38927,6.66387,5.41808
1.30296,7.27167,6.66402,5.43466
-4.01753,4.83724,6.66405,5.48397
-1.86986,0.588696,6.66409,5.44552
6.77648,3.46618,6.66423,5.45125
-3.82703,7.77864,6.66427,5.43645
0.873725,12.2661,6.66428,5.42664
1.68979,-5.54386,6.66438,5.49025
3.64959,-4.66916,6.66438,5.48698
8.15958,3.64226,6.66459,5.45194
-5.34312,2.2038,6.66463,5.48308
8.17777,10.5079,6.66473,5.43739
0.0343975,3.40811,6.66478,5.43091
0.157053,-3.24755,6.66487,5.45082
-1.03102,-7.23096,6.66494,5.47527
-5.4449,-6.90142,6.66506,5.39622
-0.189479,1.88205,6.66512,5.43275
-0.85544,-5.99841,6.66519,5.44632
-6.63425,-5.26685,6.66521,5.44985
-0.0609985,5.0874,6.66541,5.46962
7.76052,-2.40979,6.66542,5.4402
4.36004,3.51883,6.66552,5.45661
-3.06801,-14.1861,6.66561,5.40894
-7.0165,-6.54894,6.66566,5.44196
-2.38082,-5.63981,6.6657,5.47674
-6.07995,-5.02811,6.66584,5.39206
-5.41993,-0.936111,6.66584,5.44095
-3.26287,-7.98511,6.66592,5.40514
1.28856,0.496168,6.66603,5.45141
-6.00947,0.485441,6.66608,5.46453
0.00677006,-6.37459,6.66609,5.44258
1.15513,4.37145,6.66618,5.47347
0.178728,1.07658,6.66625,5.44928
0.794552,-2.48732,6.66644,5.39532
3.53246,-2.56111,6.66648,5.48016
-2.6571,-3.57291,6.66652,5.4648
-2.14807,8.44784,6.66657,5.44547
5.56669,-6.0887,6.66658,5.43926
-3.16755,5.29397,6.66677,5.44886
-2.72677,-6.34178,6.66679,5.42005
-4.28831,-4.8062,6.66716,5.46854
11.1471,16.0919,6.66718,5.43347
1.22337,5.76476,6.6672,5.45192
4.33649,-5.1493,6.66763,5.41362
-9.21893,6.01828,6.66764,5.43649
2.91982,1.91219,6.66768,5.42585
-3.81003,-0.379807,6.6679,5.49511
-2.58493,5.74818,6.66797,5.48515
7.74342,-1.83709,6.66798,5.51174
-5.85897,-4.89095,6.66809,5.43433
-2.567,1.3237,6.66809,5.42384
0.99019,-7.8487,6.6681,5.44056
-4.22294,-4.98166,6.66827,5.46719
5.92739,-3.2759,6.66851,5.45609
1.92169,-1.64822,6.66859,5.45545
-8.4059,6.76427,6.66861,5.4492
10.4206,-2.42487,6.66875,5.48001
-0.431972,-3.96908,6.66884,5.48346
-1.04605,6.78601,6.6689,5.46766
2.88874,6.38069,6.66914,5.42761
-6.17196,8.89902,6.66941,5.47069
2.185,-5.02381,6.66951,5.48123
-10.8452,-2.9714,6.66977,5.43735
-7.52132,4.5364,6.66984,5.44593
7.13199,2.09569,6.66986,5.46222
1.01201,-7.78932,6.66994,5.4393
-1.83976,-6.35763,6.67004,5.40252
5.53211,6.41474,6.67031,5.4833
-0.461668,-0.61558,6.67063,5.42405
0.781549,-8.51305,6.67069,5.42732
2.74788,4.76858,6.67083,5.45121
4.71949,5.16863,6.67086,5.40948
-1.97998,0.102036,6.6709,5.44291
1.36197,2.65708,6.67094,5.49797
-5.7654,-2.51761,6.67097,5.47381
-4.01783,10.1046,6.67104,5.42727
9.91048,1.56332,6.67104,5.44392
0.0387387,-4.72054,6.67107,5.41331
-8.81793,0.921117,6.6711,5.46581
2.29144,-3.05048,6.6712,5.43682
-7.12983,1.96802,6.67125,5.48906
-1.19153,2.01067,6.67132,5.43712
4.21158,-5.45815,6.67144,5.4434
-7.39576,0.528496,6.67168,5.41248
-3.9225,3.48463,6.67171,5.49131
-2.90689,5.31042,6.67171,5.45693
3.93482,9.50897,6.67183,5.46505
4.98068,1.0433,6.67191,5.47657
-7.51246,2.0159,6.67193,5.4723
3.08741,-0.0184435,6.67198,5.43203
4.30102,0.366158,6.67201,5.43052
-2.7839,8.18492,6.67202,5.44052
0.290299,2.44218,6.67203,5.45314
-3.58559,-3.8696,6.6721,5.41582
-13.7921,-4.52204,6.67217,5.49628
1.78819,4.612,6.67227,5.47458
-10.3907,-1.91389,6.67232,5.40935
1.00592,8.46072,6.67241,5.46317
0.369324,-6.22719,6.67242,5.43364
-0.322577,-9.08865,6.67243,5.4506
-1.63,16.7671,6.67243,5.45227
8.9503,-1.12739,6.67247,5.46935
2.32671,-8.85731,6.67268,5.46253
-10.8161,-2.53968,6.67282,5.44859
-6.16345,3.9346,6.67283,5.43914
8.69977,7.61239,6.67285,5.40756
-8.22006,-2.56962,6.67291,5.45829
-2.31164,-3.52298,6.67298,5.51102
5.64397,8.16031,6.67318,5.49462
-6.72627,5.22459,6.6732,5.4643
14.7776,-10.418,6.67328,5.45542
-0.370331,4.37143,6.67347,5.42489
4.25109,5.74539,6.6735,5.43539
-4.96572,-4.57403,6.67364,5.48035
-2.48193,-0.362999,6.67376,5.45653
6.42881,1.09196,6.67381,5.45458
-3.93412,6.73461,6.67387,5.47586
-7.13268,4.10936,6.674,5.46427
9.85484,-1.71685,6.67405,5.45221
1.94308,-5.08281,6.67413,5.46381
-6.62754,-1.11576,6.67423,5.44234
-8.36759,-6.32511,6.67435,5.42616
7.40867,2.33779,6.67443,5.46503
7.28256,1.54477,6.67449,5.48301
-3.33302,-1.94667,6.67453,5.45722
-7.69496,-1.70308,6.67458,5.40452
-1.95289,8.03175,6.67459,5.47142
5.41452,7.32133,6.67462,5.43515
-2.9457,-8.50471,6.67468,5.43411
4.06414,-18.3668,6.67469,5.4413
-4.63149,-0.629155,6.67469,5.46509
-4.73131,6.37224,6.67478,5.44372
3.09093,8.74814,6.67482,5.4617
-0.682522,3.3173,6.67516,5.45368
2.93052,5.606,6.67519,5.45476
-3.49164,-14.6448,6.67528,5.44319
-3.93219,1.32202,6.67534,5.43935
-0.796269,6.10429,6.6754,5.41111
9.4317,1.63478,6.67552,5.42876
-0.985568,5.34102,6.67558,5.43721
-2.84307,-4.6877,6.67559,5.48644
-1.17349,-2.15596,6.67559,5.47913
-9.43715,-0.637089,6.67562,5.47298
-1.11747,-8.68988,6.67565,5.44745
4.12947,0.419946,6.67575,5.47855
7.83632,-1.75265,6.67579,5.42934
1.08991,-5.10148,6.67588,5.43537
-5.13914,6.12831,6.67592,5.45939
0.726178,-0.836847,6.67593,5.44488
-5.27554,-4.89426,6.67604,5.49054
-1.74307,-0.269295,6.67625,5.47207
-1.06176,7.62763,6.67633,5.45368
1.21807,7.36101,6.67634,5.4614
0.846859,-1.36786,6.67637,5.45806
4.30605,7.23654,6.67637,5.43216
0.873086,-7.84239,6.67642,5.44834
-4.65146,-0.975032,6.67642,5.42436
-5.58241,-3.06239,6.67647,5.4552
0.572427,-1.73444,6.67651,5.49085
5.47809,14.2585,6.67656,5.48255
2.91322,6.48149,6.67677,5.46405
1.52691,0.310509,6.67686,5.39364
0.776499,-5.83872,6.677,5.44463
0.0691293,7.05725,6.677,5.40708
0.902909,-2.89674,6.67705,5.4694
-5.85811,1.94357,6.67705,5.4384
2.6237,-2.08797,6.67728,5.48152
-1.76654,-10.6513,6.6774,5.43948
-6.32013,2.33308,6.67741,5.43067
5.38092,-0.202091,6.67742,5.43007
-8.88834,1.4959,6.67745,5.44542
-4.36979,8.06308,6.67746,5.5093
-4.22574,-2.09414,6.67751,5.47012
8.31332,7.4862,6.67758,5.50296
-4.13608,2.54642,6.67761,5.48103
-5.47985,3.60857,6.67764,5.46293
-2.50515,-5.32123,6.67772,5.44967
4.5857,-1.52122,6.67776,5.43741
5.9342,3.09564,6.67795,5.44671
-3.87149,-8.04113,6.67811,5.41233
1.37947,1.42562,6.67827,5.4322
4.46259,-3.20633,6.67828,5.43296
5.31574,-0.0918571,6.67829,5.47974
2.82841,-3.15383,6.67832,5.46831
1.7192,0.591851,6.67832,5.48065
-1.78842,-6.14313,6.67855,5.426
-6.79326,5.61486,6.67874,5.43316
3.21034,-0.849775,6.67876,5.44531
-1.68646,1.14731,6.67878,5.46126
-5.67433,-8.74072,6.67902,5.47063
2.44375,7.83589,6.67902,5.42169
1.65209,-8.28954,6.67911,5.47614
-1.11614,-2.74117,6.67912,5.4728
6.91807,-7.24205,6.6793,5.43165
4.89494,2.06042,6.67934,5.45402
9.49702,-5.88285,6.67934,5.45596
-4.14718,1.41876,6.67957,5.47118
-2.02811,-8.69017,6.67961,5.48647
-4.85796,-7.32334,6.67989,5.4304
-3.98574,-5.52511,6.67991,5.46712
3.73131,-0.695589,6.67994,5.42052
-5.54752,1.86366,6.68007,5.43858
-2.43791,-1.50791,6.68008,5.40734
0.364073,0.225162,6.68024,5.44265
-0.211264,0.392518,6.68025,5.48379
-4.60505,-1.19291,6.68037,5.46686
-0.50683,-3.40618,6.68046,5.43605
-5.20785,-2.65573,6.68062,5.47196
1.42411,6.47983,6.68069,5.45107
-2.24394,-3.24558,6.68072,5.48978
-3.50964,2.30209,6.6808,5.40737
-8.99079,-6.39893,6.68083,5.4741
1.64208,10.1179,6.68092,5.47935
0.168698,-4.72526,6.68112,5.42366
8.41093,3.17646,6.68117,5.45322
-4.83148,9.50492,6.68124,5.4446
-0.858349,-2.49367,6.68125,5.44154
-0.301911,-1.07424,6.68127,5.48646
-6.94375,1.94837,6.68135,5.45433
-4.24514,5.03946,6.68141,5.43044
-7.26474,8.00204,6.68154,5.42959
-3.64018,10.3499,6.68156,5.48084
-5.8385,-2.2921,6.68163,5.48067
-5.62531,6.96962,6.68164,5.43835
-2.39437,-6.00344,6.68165,5.43936
5.23506,-6.2664,6.6817,5.44459
7.52531,3.75314,6.6818,5.45894
4.40111,6.94882,6.68198,5.43977
-19.9777,13.5048,6.68199,5.45717
-6.08295,-2.86699,6.68202,5.44988
-4.39725,5.88609,6.68204,5.44305
-12.4391,2.84341,6.68206,5.44175
-6.01312,6.60098,6.68214,5.52551
7.95126,3.75584,6.68228,5.42323
-5.41993,9.69465,6.68234,5.43221
-1.33971,-4.2006,6.68239,5.4237
2.10614,8.20947,6.68263,5.4306
-1.61814,-6.56637,6.68272,5.43981
0.360462,-1.30013,6.68275,5.44668
-0.667219,-5.89723,6.68281,5.39846
0.602289,-2.50176,6.68288,5.45625
2.7819,5.70123,6.68306,5.44697
-1.50547,-2.78085,6.68308,5.45232
-9.6153,-5.38698,6.68316,5.42793
-4.04131,1.90292,6.68325,5.3981
